      DATE & TIME:      |   STATUS:   |     REF:     |    EQU:     |   NWT:   |        MRN:        | PKG: |   ABS:   |    DAT:    
2023-02-15 12:07:02,962 |         NEW:|  3GOT000692  | SUDU7930179 | 19157.00 | 23SEE1Z60I3N7TSQN0 | 960  | 51073709 | 2023-02-08 
2023-02-15 12:07:03,004 |         NEW:|  3GOT000692  | MRKU8657490 | 19158.00 | 23SEE1XISY4AUG0PB8 | 960  | 51073710 | 2023-02-07 
2023-02-15 12:07:03,035 |         NEW:|  3GOT000692  | MSKU5166242 | 19161.00 | 23SEE1ZRP04YKFMDR0 | 960  | 51073711 | 2023-02-08 
2023-02-15 12:07:03,073 |         NEW:|  3GOT000192  | TEMU1363182 | 18971.00 | 23SEE0TBS00SYOYHD0 | 960  | 51073755 | 2023-01-16 
2023-02-15 12:07:03,111 |         NEW:|  3GOT000192  | MSKU4255345 | 15515.00 | 23SEE0THQO4BDIEP50 | 972  | 51073756 | 2023-01-16 
2023-02-15 12:07:03,149 |         NEW:|  3GOT000192  | UETU2056628 | 19531.00 | 23SEE0TFXW075NA1U8 | 2016 | 51073757 | 2023-01-16 
2023-02-15 12:07:03,188 |         NEW:|  3GOT000192  | MRKU9895282 | 18989.00 | 23SEE0TFY05Y43EGQ0 | 960  | 51073758 | 2023-01-16 
2023-02-15 12:07:03,220 |         NEW:|  3GOT000192  | MRKU9034094 | 15952.00 | 23SEE0YPXM1TO6UGL1 | 972  | 51073759 | 2023-01-19 
2023-02-15 12:07:03,256 |         NEW:|  3GOT000192  | MRSU0167740 | 19556.00 | 23SEE0TFXX1KM3E276 | 2016 | 51073765 | 2023-01-16 
2023-02-15 12:07:03,301 |         NEW:|  2GOT007952  | MRKU3276948 | 19414.16 | 23SEE04K5T0Z4A6QS7 | 1269 | 51073767 | 2023-01-03 
2023-02-15 12:07:03,339 |         NEW:| GOTD00173500 | KKTU8087381 | 13026.00 | 23SEE0WRH13ZBT29T5 | 835  | 51073777 | 2023-01-18 
2023-02-15 12:07:03,378 |         NEW:| GOTC17092500 | TCLU3537476 | 17872.00 | 23SEE0SD0G3FS8GDV3 | 1155 | 51073779 | 2023-01-16 
2023-02-15 12:07:03,420 |         NEW:| GOTD00175700 | NYKU3590960 | 14703.00 | 23SEE0U6CD2LM6EER2 | 988  | 51073783 | 2023-01-17 
2023-02-15 12:07:03,463 |         NEW:|  3GOT000310  | TGBU6841113 | 19028.79 | 23SEE17YXF1U6K86M2 | 1128 | 51073836 | 2023-01-24 
2023-02-15 12:07:03,507 |         NEW:|  3GOT000309  | CAAU6064634 | 19033.24 | 23SEE17T143Y9OA2K0 | 1526 | 51073840 | 2023-01-24 
2023-02-15 12:07:03,564 |         NEW:|  3GOT000312  | MRKU5870630 | 19438.00 | 23SEE17XD62OAW22W4 | 1312 | 51073841 | 2023-01-24 
2023-02-15 12:07:03,606 |         NEW:| GOTD00370400 | DRYU9361049 | 19285.00 | 23SEE17DXY4RNN80X0 | 968  | 51073870 | 2023-01-24 
2023-02-15 12:07:03,648 |         NEW:|  3GOT000307  | MSKU0728516 | 19427.16 | 23SEE180KG4OGWEDH9 | 1237 | 51073872 | 2023-01-24 
2023-02-15 12:07:03,684 |         NEW:| GOTC17066600 | BMOU3142145 | 22145.00 | 23SEE0M0AL2NG6I278 | 1352 | 51073874 | 2023-01-12 
2023-02-15 12:07:03,717 |         NEW:| GOTC17071900 | DRYU4086746 | 22145.00 | 23SEE0MSY53G2PO9K9 | 1352 | 51073875 | 2023-01-13 
2023-02-15 12:07:03,754 |         NEW:|  3GOT000306  | MRSU5520212 | 22126.00 | 23SEE17T132R5ISOU2 | 1352 | 51073876 | 2023-01-24 
2023-02-15 12:07:03,786 |         NEW:| GOTC17061800 | SEGU5951790 | 22141.00 | 23SEE0LR8N0V2T8OY5 | 1352 | 51073877 | 2023-01-12 
2023-02-15 12:07:03,820 |         NEW:| GOTC17064400 | TCLU4418722 | 22152.00 | 23SEE0M0AB5FQWW5I3 | 1352 | 51073878 | 2023-01-12 
2023-02-15 12:07:03,857 |         NEW:| GOTC17072300 | TLLU6073377 | 22146.00 | 23SEE0MZ1I0UTG0O18 | 1352 | 51073879 | 2023-01-13 
2023-02-15 12:07:03,903 |         NEW:|  3GOT000311  | PONU8151734 | 22129.00 | 23SEE17XD45E2C25O0 | 1352 | 51073880 | 2023-01-24 
2023-02-15 12:07:03,943 |         NEW:|  3GOT000305  | MRKU5435400 | 22144.00 | 23SEE17OMN46CYO700 | 1352 | 51073881 | 2023-01-24 
2023-02-15 12:07:03,984 |         NEW:| GOTD00152900 | DRYU9485646 | 23950.00 | 23SEE17EME3WUA01Z9 | 1540 | 51073894 | 2023-01-24 
2023-02-15 12:07:04,022 |         NEW:| GOTD00139700 | TLLU4126246 | 23948.00 | 23SEE0Z13M20PF8GA0 | 1540 | 51073897 | 2023-01-19 
